,Gene,Condition,Len,Mean,Var,Std,Noise,Burst Size,Frequency,CV2,CMap
67,MMP25,LPS_4h,95,16.93062368,1359.920837,36.87710451,2.178130304,80.32313887,0.21078139999999998,4.744251621,
68,MMP25,LPS_6h,96,14.83152354,1233.834776,35.12598435,2.368332846,83.19002246,0.17828488399999998,5.609000467,
69,MMP25,PAM_1h,96,5.528495523999999,314.60216280000003,17.73702802,3.20829201,56.90556526,0.097152106,10.29313762,
70,MMP25,PAM_2h,96,27.19791724,6712.673653,81.9309078,3.0123963939999996,246.80837119999998,0.11019852,9.074532032,
71,MMP25,PAM_4h,85,10.23096195,789.8398145,28.10408893,2.746964466,77.20093362,0.132523811,7.545813775,
72,MMP25,PAM_6h,64,8.458537137,3428.000742,58.54913101,6.9218979670000005,405.2711109,0.020871305,47.91267147,
73,MMP25,PIC_1h,96,11.70093755,3638.3709590000003,60.31891046,5.155049344,310.9469598,0.037630011,26.57453374,
74,MMP25,PIC_2h,84,24.96352544,5500.37967,74.16454456,2.970916297,220.33665409999998,0.113297198,8.826343645,
75,MMP25,PIC_6h,96,20.57588117,3068.07829,55.39023641,2.691998266,149.1104204,0.1379909,7.2468546620000005,
76,MMP25,Unstimulated_Replicate,96,34.69290331,5912.6586130000005,76.89381388,2.216413345,170.42847519999998,0.203562833,4.912488117,
77,TOR1AIP1,Unstimulated,96,38.41043979,7115.071392,84.35088258,2.196040531,185.237957,0.207357285,4.822594013,
78,TOR1AIP1,LPS_1h,96,23.58630037,827.0796948,28.75899329,1.219309211,35.0661054,0.6726238940000001,1.486714951,
79,TOR1AIP1,LPS_2h,96,27.81866893,1745.501864,41.77920373,1.5018405030000002,62.74570033,0.44335578,2.255524896,
80,TOR1AIP1,LPS_4h,95,89.0286103,11237.6696,106.00787520000002,1.190716949,126.22537369999999,0.70531469,1.4178068519999998,
81,TOR1AIP1,LPS_6h,96,83.21387687,9440.558709,97.16253758,1.1676242140000002,113.4493316,0.733489354,1.363346305,
82,TOR1AIP1,PAM_1h,96,24.85160026,1561.092862,39.5106677,1.589864125,62.81659312,0.39562158700000005,2.527667936,
83,TOR1AIP1,PAM_2h,96,30.08535776,3535.778824,59.46241522,1.976456976,117.5249054,0.255991338,3.906382177,
84,TOR1AIP1,PAM_4h,85,53.99761908,29364.97668,171.3621215,3.173512544,543.8198421,0.09929321199999999,10.07118187,
85,TOR1AIP1,PAM_6h,64,57.2761917,11205.7492,105.85721140000001,1.8481887190000001,195.644104,0.292757055,3.415801543,
86,TOR1AIP1,PIC_1h,96,23.66770321,5010.902157,70.78772603,2.9908996830000003,211.71898739999997,0.11178828800000001,8.945480914,
87,TOR1AIP1,PIC_2h,84,28.89999274,3993.294172,63.19251674,2.186592824,138.17630359999998,0.20915303100000002,4.781188178,
88,TOR1AIP1,PIC_4h,90,80.11860354,30273.398510000003,173.9925243,2.171686932,377.85729130000004,0.212034028,4.71622413,
89,TOR1AIP1,PIC_6h,96,64.46263363,8984.314016,94.78562136,1.4703963519999999,139.3724319,0.462520692,2.162065433,
90,TOR1AIP1,Unstimulated_Replicate,96,37.55198534,21712.83881,147.3527699,3.923967497,578.2074799,0.06494552,15.39752092,
91,TOR1AIP1,LPS_4h_Replicate,96,78.54345024,10685.59748,103.3711637,1.31610164,136.04695800000002,0.57732603,1.732123527,
92,TOR1AIP2,Unstimulated,96,8.430425374,385.0896267,19.62370064,2.327723664,45.67855234,0.18455981899999999,5.418297454,
93,TOR1AIP2,LPS_1h,96,4.0183073910000005,242.9241645,15.58602465,3.8787536989999998,60.45435077,0.06646845700000001,15.04473025,
94,TOR1AIP2,LPS_4h,95,16.88923457,943.9907901,30.72443311,1.8191726209999999,55.89304751,0.30217058,3.3093890239999997,
95,TOR1AIP2,PAM_1h,96,5.583062995,173.400893,13.16817728,2.358593714,31.05838017,0.17976027600000002,5.562964308,
96,TOR1AIP2,PAM_2h,96,2.583273611,122.18183799999998,11.05358937,4.278907708999999,47.29728877,0.054617795,18.30905118,
97,TOR1AIP2,PAM_4h,85,5.666357102999999,300.9617952,17.34825049,3.0616232230000002,53.11380658,0.10668331800000001,9.373536757,
98,TOR1AIP2,PAM_6h,64,8.678888963,531.5609975,23.05560664,2.6565159130000002,61.24758592,0.141701731,7.057076797000001,
99,TOR1AIP2,PIC_1h,96,3.7368120439999997,310.0788674,17.6090564,4.712320608,82.97951938,0.045032944000000005,22.20596551,
100,TOR1AIP2,PIC_2h,84,3.9255089410000004,123.1606906,11.09777863,2.827092945,31.37445168,0.125118009,7.99245452,
101,TOR1AIP2,PIC_4h,90,15.36117119,860.0126085,29.32597157,1.909097373,55.98613528,0.27437455899999996,3.644652779,
102,TOR1AIP2,Unstimulated_Replicate,96,3.0091904869999997,127.28725349999999,11.28216528,3.749235993,42.29950016,0.071140096,14.05677053,
103,TOR1AIP2,LPS_4h_Replicate,96,16.43346512,794.871179,28.19345986,1.715612603,48.36905506,0.33975162600000003,2.943326603,
104,CLCN7,Unstimulated,96,20.7792133,2010.588227,44.83958326,2.157905721,96.75959326,0.214750937,4.656557102,
105,CLCN7,LPS_1h,96,17.68576866,1375.448774,37.08704321,2.096999228,77.77150096,0.22740680600000002,4.39740576,
106,CLCN7,LPS_2h,96,14.50417204,786.0956232000001,28.03739687,1.933057384,54.19789704,0.267615034,3.73671085,
107,CLCN7,LPS_4h,95,16.80549645,791.2120296,28.12849142,1.67376736,47.08055082,0.35695199299999997,2.801497175,
108,CLCN7,PAM_1h,96,7.3142509129999995,320.547035,17.90382739,2.447800547,43.82499847,0.166896775,5.991727517999999,
109,CLCN7,PAM_2h,96,21.35294781,3812.1899380000004,61.74293431,2.8915414810000004,178.53225569999998,0.119602745,8.361012134,
110,CLCN7,PIC_1h,96,17.3014835,3716.2331659999995,60.96091507,3.523450175,214.7927469,0.080549664,12.41470114,
111,CLCN7,PIC_2h,84,19.35363007,4011.987065,63.34024838,3.272783874,207.2989435,0.093360968,10.71111428,
112,CLCN7,PIC_4h,90,26.50885712,6253.865081,79.08138264,2.9832060389999997,235.9160583,0.112365633,8.89951827,
113,CLCN7,Unstimulated_Replicate,96,16.61874897,5456.398659,73.86743978,4.444825535,328.32788250000004,0.05061631900000001,19.75647403,
114,CLCN7,LPS_4h_Replicate,96,21.10750263,3158.134617,56.197283,2.662431647,149.6214247,0.141072729,7.088542276,
115,AK178429,LPS_1h,96,22.52643905,7332.984092000001,85.6328447,3.801437258,325.52788639999994,0.06919972099999999,14.45092523,
116,AK178429,LPS_2h,96,11.23718886,2092.073946,45.73919485,4.070341384,186.1741377,0.060358485,16.56767898,
117,AK178429,LPS_4h,95,11.450843199999998,2176.265104,46.65045663,4.0739756719999995,190.0528254,0.060250844000000005,16.59727777,
118,AK178429,LPS_6h,96,7.305560697000001,892.7236536,29.87848145,4.089827282,122.19782859999998,0.059784700999999996,16.7266872,
119,AK178429,PAM_4h,85,12.69146077,2059.010644,45.3763225,3.57534277,162.2359066,0.078228433,12.78307592,
120,AK178429,PAM_6h,64,6.6252845129999995,1303.038139,36.09761958,5.448463309,196.67655580000002,0.033686192999999996,29.68575243,
121,AK178429,PIC_6h,96,2.509393956,253.5021746,15.92175162,6.344859314,101.02127409999999,0.024840253,40.25723972,
122,AK178429,Unstimulated_Replicate,96,11.76619352,3996.0379420000004,63.21422262,5.372529571,339.62028030000005,0.034645143999999996,28.86407399,
123,AK178429,LPS_4h_Replicate,96,2.210778628,110.07995759999999,10.49189962,4.745793852,49.79239271,0.044399928,22.52255929,
124,DUSP1,Unstimulated,96,72.31122602,18626.91015,136.48043869999998,1.887403191,257.5936155,0.280718239,3.562290804,
125,DUSP1,LPS_2h,96,101.57783149999999,23555.7493,153.4788236,1.5109480219999998,231.898525,0.43802707,2.282963927,
126,DUSP1,LPS_4h,95,68.20977654,20706.08058,143.89607560000002,2.109610717,303.56470319999994,0.224696007,4.450457378,
127,DUSP1,LPS_6h,96,105.8389327,28679.419530000003,169.34999119999998,1.6000727419999998,270.9723049,0.390589484,2.56023278,
128,DUSP1,PAM_4h,85,44.80558878,11989.649879999999,109.4972597,2.443830394,267.59273140000005,0.167439484,5.9723069970000005,
129,DUSP1,PAM_6h,64,90.33473363,27879.090989999997,166.97032969999998,1.8483513809999998,308.6198394,0.29270553,3.4164028280000003,
130,DUSP1,PIC_4h,90,79.01929823,16792.94267,129.5875869,1.6399485919999999,212.51698059999998,0.371825809,2.6894313839999997,
131,DUSP1,PIC_6h,96,72.28916748,29067.26928,170.49125859999998,2.3584620569999997,402.09716460000004,0.179780346,5.562343276,
132,DUSP1,Unstimulated_Replicate,96,75.40576855,27427.30362,165.6119066,2.196276357,363.72951489999997,0.207312757,4.823629835,
133,DUSP1,LPS_4h_Replicate,96,92.24161798,24731.53094,157.2626177,1.7048987340000001,268.1168379,0.344035155,2.9066796939999997,
134,TOR3A,Unstimulated,96,19.83925901,2270.772925,47.65262768,2.401935861,114.4585553,0.17333137699999998,5.769295881000001,
135,TOR3A,LPS_1h,96,29.42860761,4199.836568,64.80614606,2.2021478869999997,142.7127176,0.206208725,4.849455316,
136,TOR3A,LPS_2h,96,22.46203541,1464.178959,38.26459146,1.703522889,65.18460738,0.344591098,2.9019902330000003,
137,TOR3A,LPS_4h,95,100.7262655,11854.44378,108.8781143,1.080930716,117.68969809999999,0.8558630629999999,1.168411214,
138,TOR3A,LPS_6h,96,111.83114909999999,17984.08635,134.1047589,1.199171787,160.81464330000003,0.695404018,1.438012974,
139,TOR3A,PAM_1h,96,12.734639900000001,2401.336464,49.00343319,3.8480423160000004,188.5672845,0.067533665,14.80742966,
140,TOR3A,PAM_2h,96,14.34927212,1446.5303119999999,38.033279,2.650537162,100.8086194,0.142341718,7.025347246,
141,TOR3A,PAM_4h,85,41.48566321,11308.95745,106.3435821,2.563381512,272.5991723,0.15218558,6.570924777,
142,TOR3A,PIC_1h,96,6.843265439,719.8338131,26.82971884,3.920601806,105.1886442,0.065057074,15.37111852,
143,TOR3A,PIC_2h,84,7.3113305429999995,577.3352133999999,24.02780084,3.286378683,78.96445249,0.092590151,10.80028485,
144,TOR3A,PIC_4h,90,92.65659943,20401.972530000003,142.8354737,1.5415574769999998,220.18909240000002,0.420804675,2.376399455,
145,TOR3A,Unstimulated_Replicate,96,6.964803749,702.1644334,26.49838549,3.8046133739999997,100.8161118,0.069084233,14.47508292,
146,TOR3A,LPS_4h_Replicate,96,143.04196969999998,26556.12378,162.9604976,1.139249536,185.6526714,0.770481613,1.297889506,
147,4930523C07RIK,Unstimulated,96,47.05925773,16529.60331,128.56750490000002,2.7320342710000003,351.2508295,0.133976218,7.46401126,
148,4930523C07RIK,LPS_1h,96,6.572492679,372.0798777,19.28937214,2.9348639989999996,56.61168386,0.11609781300000001,8.61342669,
149,4930523C07RIK,LPS_2h,96,15.04204541,1954.260119,44.20701436,2.938896483,129.919839,0.115779434,8.63711254,
150,4930523C07RIK,LPS_4h,95,25.98994466,3090.472401,55.59201742,2.138981755,118.91031100000001,0.218567628,4.575242946,
151,4930523C07RIK,LPS_6h,96,24.61137593,3515.7474020000004,59.293738299999994,2.409200464,142.85050180000002,0.17228764100000002,5.804246875,
152,4930523C07RIK,PAM_1h,96,9.089686666,809.5087662999999,28.45186754,3.1301263269999997,89.05793962,0.10206486599999999,9.797690821,
153,4930523C07RIK,PAM_2h,96,30.85479162,10482.19291,102.3825811,3.318206855,339.7265824,0.090822424,11.01049674,
154,4930523C07RIK,PAM_4h,85,8.277266857999999,666.3831687,25.81439848,3.1187104289999996,80.50763376,0.10281344099999999,9.726354742,
155,4930523C07RIK,PAM_6h,64,9.620988053,1051.155058,32.42152153,3.369874419,109.256456,0.08805876,11.3560536,
156,4930523C07RIK,PIC_1h,96,3.529057363,143.29083269999998,11.97041489,3.391958153,40.6031464,0.086915859,11.50538011,
157,4930523C07RIK,PIC_2h,84,36.96204088,8230.998781,90.72485206,2.4545411969999997,222.6878869,0.165981371,6.024772486,
158,4930523C07RIK,PIC_4h,90,50.73725877,9983.940667,99.91967107,1.9693549369999999,196.7772976,0.25784101800000003,3.878358869,
159,4930523C07RIK,PIC_6h,96,25.86876497,10439.55369,102.17413409999999,3.949710558,403.5582564,0.064101687,15.60021349,
160,4930523C07RIK,Unstimulated_Replicate,96,16.25983831,2283.4227530000003,47.78517294,2.9388467489999996,140.4333001,0.115783353,8.636820211,
161,CDKN1A,Unstimulated,96,156.76358380000002,36627.44941,191.3829914,1.220838327,233.64769109999997,0.670940008,1.490446221,
162,CDKN1A,LPS_1h,96,263.5546172,56428.878039999996,237.5476332,0.901322222,214.1069606,1.230948384,0.812381748,
163,CDKN1A,LPS_4h,95,355.742856,254124.3292,504.107458,1.417055745,714.3483697,0.497996315,2.008046986,
164,CDKN1A,LPS_6h,96,237.70948810000002,114127.6064,337.82777630000004,1.421179184,480.11380319999995,0.495110714,2.019750272,
165,CDKN1A,PAM_1h,96,105.4574527,13833.849259999999,117.61738500000001,1.115306524,131.17943689999998,0.8039175590000001,1.243908643,
